,features,Importance,scen_feat,main_features,Affordance_Question,Affordance_Answer,scen_Question,scen_Answer
98,location_3:Q9_feat1,2.446226392921776,location_3,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario location,"Public (park, street etc)"
333,location_2:Q2_feat2,2.390235041384975,location_2,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input ,Scenario location,"Semi private places (resturants, coffee shop etc)"
85,location_3:Q13_feat1,2.3674659597432215,location_3,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  ",Scenario location,"Public (park, street etc)"
440,Relationship_2:Q11_feat5,2.2857388569462875,Relationship_2,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario relation,strong ties
70,location_3:Q1_feat1,2.2833559292309964,location_3,Q1_feat1,Which of the following type of interactions would you like to use to perform this task?,Voice-based interaction  ,Scenario location,"Public (park, street etc)"
64,location_3:Q2_feat5,2.2833559292309964,location_3,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas,Scenario location,"Public (park, street etc)"
54,location_3:Q7_feat5,2.2384956581722997,location_3,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  ,Scenario location,"Public (park, street etc)"
327,location_2:Q12_feat3,2.2191036680200757,location_2,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
108,location_3:Smart_Phone_Q5_feat4,2.155462184873949,location_3,Smart_Phone_Q5_feat4,What level of accuracy does your Smart_Phone provide when executing the task,"The device makes some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command)  ",Scenario location,"Public (park, street etc)"
212,Relationship_1:Smart_Phone_Q10_feat6,2.155462184873949,Relationship_1,Smart_Phone_Q10_feat6,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. ",Scenario relation,alone
415,Relationship_2:Smart_Phone_Q5_feat6,2.155462184873949,Relationship_2,Smart_Phone_Q5_feat6,What level of accuracy does your Smart_Phone provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario relation,strong ties
416,Relationship_2:Smart_Phone_Q11_feat3,2.155462184873949,Relationship_2,Smart_Phone_Q11_feat3,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  ,Scenario relation,strong ties
88,location_3:Smart_Phone_Q1_feat7,2.155462184873949,location_3,Smart_Phone_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Phone?,The input modality does not matter to me or is not provided by the device  ,Scenario location,"Public (park, street etc)"
444,Relationship_2:Smart_Phone_Q5_feat4,2.155462184873949,Relationship_2,Smart_Phone_Q5_feat4,What level of accuracy does your Smart_Phone provide when executing the task,"The device makes some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command)  ",Scenario relation,strong ties
556,Relationship_3:Smart_Phone_Q5_feat4,2.155462184873949,Relationship_3,Smart_Phone_Q5_feat4,What level of accuracy does your Smart_Phone provide when executing the task,"The device makes some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command)  ",Scenario relation,weak ties
394,Relationship_2:Q10_feat1,2.14794194251488,Relationship_2,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  ",Scenario relation,strong ties
194,Relationship_1:Q1_feat2,2.1251219652183915,Relationship_1,Q1_feat2,Which of the following type of interactions would you like to use to perform this task?,"Touch-based interaction (e.g, through scrolling, tapping)  ",Scenario relation,alone
432,Relationship_2:Q9_feat2,2.116926848712194,Relationship_2,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario relation,strong ties
287,location_2:Q13_feat2,2.0410238872655744,location_2,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
197,Relationship_1:Q13_feat1,2.03558720007992,Relationship_1,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  ",Scenario relation,alone
480,Relationship_3:Q10_feat2,2.03558720007992,Relationship_3,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   ,Scenario relation,weak ties
395,Relationship_2:Q9_feat4,2.029453886817887,Relationship_2,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  ,Scenario relation,strong ties
110,location_3:Q6_feat4,2.0227746413322816,location_3,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  ,Scenario location,"Public (park, street etc)"
302,location_2:Q8_feat3,1.9538041937422737,location_2,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) ",Scenario location,"Semi private places (resturants, coffee shop etc)"
